I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00342,-0.58545,0.79199,-3.0,-2.0,-3.0,0.0,-1.0,-3.0,-5.0,-6.0,-0.0625,0.3125,1.0,0.8924,-0.28955,0.1106,-0.32794,-0.06201,0.74658,0.6499,-2.0,-6.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,-1.25,-3.75,0.8125,-0.83582,-0.36713,-0.19257,-0.36005,0.48861,0.46014,0.44751,0.44201,0.45278,0.45131,0.44745,0.46265,0.48047,0.45208,0.46118,0.47583,0.48557,0.44826,0.45722,0.47064,0.48746,0.52632,0.50246,0.48239,0.46572,0.52776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734,-0.58789,0.82422,-2.0,-1.0,-3.0,-3.0,1.0,4.0,0.0,-3.0,0.625,-9.8125,-8.9375,0.89441,-0.29138,0.08789,-0.32776,-0.10547,0.74512,0.89941,-8.0,-6.0,-5.0,-6.0,-10.0,-5.0,5.0,-30.0,-8.25,90.375,-108.9375,-0.8855,-0.32843,-0.1886,-0.26941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50523,0.46543,0.47244,0.49378,0.50005,0.46536,0.45005,0.47336,0.49316,0.48283,0.48531,0.50027,0.51218,0.4698,0.47728,0.49061,0.50977,0.53837,0.51535,0.49423,0.47521,0.54709,0.06934,-0.56494,0.80859,-2.0,2.0,4.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.9375,-0.75,0.89172,-0.29236,0.08209,-0.33557,0.0,0.0,0.0,-8.0,-5.0,0.0,11.0,11.0,0.0,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02393,-0.57568,0.79443,0.0,-1.0,-3.0,-1.0,1.0,-1.0,0.0,0.0,1.0625,-3.0625,0.0,0.94611,-0.30328,0.05164,-0.10114,-0.13477,0.80176,0.60693,-4.0,-7.0,-2.0,0.0,-2.0,0.0,-1.0,-4.0,-2.3125,-19.75,2.125,-0.22607,-0.07178,-0.41089,-0.88037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127,-0.56543,0.79834,-1.0,-2.0,-4.0,-5.0,-8.0,-2.0,1.0,-1.0,0.1875,-3.1875,-2.3125,0.94629,-0.30499,0.03741,-0.1001,-0.17676,0.69336,0.729,5.0,2.0,-2.0,4.0,-5.0,2.0,0.0,8.0,9.5,74.875,-61.25,-0.29578,0.01563,-0.41412,-0.86072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01367,-0.56934,0.80518,-2.0,-1.0,-3.0,-1.0,1.0,-2.0,-3.0,-2.0,1.625,-3.0,1.8125,0.94897,-0.29755,0.02808,-0.10071,0.0,0.0,0.0,2.0,5.0,13.0,16.0,1.0,10.0,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05957,0.79346,0.60205,-17.0,-1.0,-13.0,-8.0,-2.0,-3.0,-9.0,-20.0,-2.5625,-4.0,2.1875,-0.87738,-0.41016,-0.0968,-0.22974,0.06201,-0.56689,0.80273,1.0,-2.0,-1.0,-4.0,-4.0,3.0,3.0,2.0,0.3125,0.8125,-1.9375,0.93701,-0.29932,0.02649,-0.17786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,5.0,26.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324,-0.54639,0.81787,-1.0,-3.0,-7.0,-6.0,-5.0,-3.0,-2.0,-4.0,2.9375,0.625,-2.5625,0.93591,-0.29797,0.02399,-0.18622,0.4819,0.47166,0.46631,0.46479,0.46351,0.49511,0.50881,0.5168,0.51561,0.53099,0.51377,0.5023,0.48887,0.51292,0.51315,0.51318,0.51081,0.45294,0.45574,0.45701,0.47069,0.46803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47656,0.64844,0.47949,-1.0,-4.0,-9.0,1.0,6.0,0.0,1.0,2.0,-10.625,52.625,13.5625,-0.82581,-0.33502,-0.39935,-0.21539,0.07764,-0.54346,0.82129,0.0,0.0,3.0,5.0,3.0,4.0,1.0,0.0,0.3125,-4.25,-1.0,0.93597,-0.2962,0.01611,-0.18964
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06934,0.76172,0.64111,2.0,0.0,-2.0,-5.0,-1.0,0.0,2.0,4.0,-3.9375,-16.625,4.625,-0.8316,-0.35791,-0.18066,-0.3844,-0.03223,-0.53613,0.82666,-3.0,2.0,4.0,3.0,7.0,6.0,0.0,0.0,0.3125,-2.25,-0.4375,0.87238,-0.24744,0.12842,-0.40155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08301,0.69531,0.78369,0.0,-6.0,-11.0,-8.0,-5.0,-6.0,1.0,2.0,9.625,72.1875,-65.3125,-0.86102,-0.3205,-0.20966,-0.33484,-0.00977,-0.52344,0.83252,-1.0,-3.0,-3.0,-3.0,-2.0,-2.0,-1.0,3.0,-2.125,0.625,-3.0,0.87,-0.2522,0.12231,-0.40564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4541,0.67139,0.521,0.0,-5.0,-6.0,-1.0,-8.0,-1.0,7.0,3.0,-7.625,59.6875,20.8125,-0.79919,-0.26514,-0.41833,-0.3407,0.00293,-0.53076,0.82031,-2.0,-3.0,-1.0,1.0,3.0,-3.0,-1.0,-1.0,0.3125,1.0625,0.375,0.86871,-0.25299,0.11993,-0.40851
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14746,-0.5708,0.7915,-2.0,-2.0,0.0,-3.0,-4.0,0.0,0.0,-1.0,0.3125,1.5,0.4375,0.63855,-0.14819,0.27716,-0.70245,-0.24268,0.76172,0.62646,2.0,1.0,-8.0,-2.0,-1.0,-1.0,1.0,-7.0,1.0625,-0.75,2.0,-0.43536,-0.30963,0.30273,0.78925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41951,0.44675,0.41466,0.41308,0.42464,0.4295,0.39529,0.39276,0.40133,0.39438,0.37999,0.38788,0.39682,0.41416,0.38456,0.38242,0.38968,0.42447,0.4344,0.41387,0.3927,0.40902,-0.14014,-0.59082,0.80176,0.0,-3.0,-1.0,-3.0,0.0,-1.0,-3.0,-1.0,0.75,-1.5625,-6.0625,0.63568,-0.15045,0.27454,-0.70557,-0.21191,0.84912,0.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0625,-49.0625,-7.75,-0.43433,-0.27234,0.31433,0.79901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11621,-0.56689,0.79297,-1.0,-3.0,-5.0,-7.0,-10.0,-1.0,0.0,1.0,0.875,-0.375,-4.5,0.63031,-0.15448,0.27332,-0.71002,-0.27295,0.53076,0.67871,-8.0,-12.0,-21.0,-17.0,-11.0,-6.0,-4.0,-14.0,11.5625,129.8125,-45.75,-0.39758,-0.37659,0.19952,0.81256
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16797,0.88721,0.64111,36.0,1.0,-8.0,-13.0,-7.0,-7.0,-4.0,1.0,22.4375,17.25,-6.1875,-0.51611,-0.18719,-0.38403,-0.74243,0.0,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-1.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49576,0.50889,0.46729,0.46334,0.46593,0.51428,0.49494,0.46791,0.4607,0.5157,0.48005,0.46356,0.44901,0.51663,0.47682,0.46211,0.46695,0.47625,0.47146,0.46008,0.45735,0.47631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42529,0.70215,0.4165,-8.0,-3.0,-4.0,8.0,9.0,2.0,8.0,4.0,-0.875,36.875,-28.4375,-0.49835,-0.02429,-0.5451,-0.67383,-0.03809,-0.56787,0.80273,0.0,0.0,1.0,1.0,3.0,-3.0,0.0,-2.0,2.875,2.8125,-5.1875,0.93927,-0.28784,0.07794,-0.16992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61475,0.729,0.45703,3.0,2.0,-4.0,13.0,7.0,3.0,3.0,15.0,-7.3125,-3.8125,-6.0625,-0.49286,0.04126,-0.50879,-0.70471,-0.05566,-0.55322,0.82129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.125,1.625,-0.4375,0.94116,-0.28345,0.07361,-0.1684
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25879,0.84521,0.56055,-16.0,-8.0,-5.0,-2.0,-5.0,-9.0,-17.0,-15.0,-16.9375,-34.625,0.9375,-0.56213,-0.36084,0.26898,0.69385,0.0,0.0,0.0,-2.0,-1.0,-2.0,-6.0,-6.0,-1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43061,0.45193,0.41585,0.40899,0.41564,0.43719,0.44919,0.4408,0.42491,0.40805,0.3786,0.3764,0.38514,0.42431,0.39868,0.38671,0.38715,0.43647,0.41959,0.39828,0.38493,0.4237,-0.32715,0.65918,0.60352,9.0,10.0,-17.0,-14.0,-5.0,-7.0,0.0,0.0,26.3125,109.4375,-29.25,-0.54749,-0.44037,0.15918,0.69354,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43372,0.39931,0.39182,0.39054,0.39176,0.39752,0.36207,0.37884,0.3913,0.41033,0.3978,0.3926,0.40006,0.40014,0.38494,0.37794,0.38856,0.46513,0.43544,0.41022,0.39067,0.47173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58838,0.71631,0.32324,-6.0,-3.0,-7.0,-6.0,-8.0,-4.0,-3.0,-4.0,-11.375,44.125,28.3125,-0.5639,-0.56866,0.07391,0.5943,-0.1333,-0.5625,0.80273,0.0,-3.0,-4.0,-3.0,-3.0,-3.0,-2.0,-7.0,1.0,-0.75,1.0625,0.85504,-0.23669,0.19562,-0.41785
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26416,0.74707,0.63574,4.0,12.0,3.0,2.0,-1.0,0.0,-2.0,2.0,0.25,-9.0,-1.9375,0.27576,0.24915,-0.3454,-0.86176,-0.16846,-0.56299,0.77734,-1.0,-3.0,-6.0,-2.0,-5.0,-5.0,-3.0,-2.0,-0.625,-2.625,2.25,0.94,-0.31458,0.05127,0.12164,0.46698,0.4678,0.43303,0.43349,0.44739,0.48139,0.44183,0.43677,0.44804,0.4992,0.4643,0.46164,0.47165,0.49095,0.4556,0.45346,0.46614,0.44458,0.44139,0.44222,0.4396,0.45184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3916,0.63428,0.63281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4375,65.9375,-47.8125,0.17181,0.33325,-0.32245,-0.8692,0.0,0.0,0.0,-2.0,-1.0,0.0,2.0,4.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54007,0.56539,0.54828,0.5299,0.51825,0.57357,0.56926,0.54348,0.52794,0.57331,0.54961,0.53411,0.5226,0.5765,0.60255,0.61558,0.61322,0.50601,0.52328,0.53901,0.55462,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65039,0.72021,0.38818,4.0,10.0,18.0,12.0,-2.0,-10.0,-1.0,0.0,-49.25,-5.8125,15.6875,0.25623,0.4361,-0.26587,-0.82068,0.0,0.0,0.0,1.0,3.0,7.0,10.0,12.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-3.0,-4.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22607,0.76074,0.59277,2.0,5.0,10.0,5.0,2.0,1.0,0.0,4.0,-5.125,-34.6875,4.9375,0.08508,0.11871,-0.39099,-0.90875,0.42479,0.42398,0.39862,0.39306,0.39964,0.44202,0.41184,0.40033,0.40671,0.46651,0.44586,0.43578,0.42571,0.45493,0.43366,0.42093,0.41271,0.39665,0.39543,0.39841,0.40792,0.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10449,-0.50635,0.8335,0.0,-2.0,0.0,-2.0,-5.0,-3.0,0.0,4.0,2.0,-2.0625,-4.3125,0.95734,-0.27863,0.03583,0.06732,-0.25391,0.63721,0.66943,-5.0,-8.0,-9.0,-4.0,-1.0,-2.0,-9.0,-13.0,18.375,80.1875,-52.75,0.01123,0.19086,-0.37823,-0.90582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,4.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62891,0.70654,0.37158,-3.0,-2.0,-2.0,-7.0,-5.0,-12.0,13.0,7.0,-43.1875,19.0625,0.8125,0.09033,0.38318,-0.35443,-0.84821
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,-3.0,-1.0,-3.0,1.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18604,-0.61475,0.74463,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,2.0,-1.0,0.0,-0.3125,-0.8125,0.88513,-0.28253,0.20374,-0.30841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43692,0.45694,0.42092,0.41951,0.42269,0.44099,0.40451,0.40937,0.42411,0.41081,0.39328,0.40283,0.41324,0.4274,0.39438,0.39521,0.4077,0.44579,0.43761,0.41515,0.39519,0.43264,-0.23486,0.69482,0.76416,7.0,12.0,11.0,14.0,5.0,8.0,9.0,13.0,-64.25,16.6875,-12.0,-0.58154,-0.37756,0.2052,0.69073,-0.18652,-0.60596,0.75,1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,-2.0,-0.875,-4.1875,-5.3125,0.88458,-0.28363,0.19897,-0.31213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49123,0.53708,0.52767,0.50656,0.49996,0.52874,0.51469,0.50435,0.48581,0.49731,0.49346,0.49122,0.48476,0.51762,0.53668,0.52268,0.50677,0.46652,0.49605,0.49861,0.50443,0.45185,-0.4751,0.68359,0.48145,-3.0,8.0,18.0,12.0,7.0,-5.0,3.0,-11.0,-0.3125,65.375,7.1875,-0.58777,-0.50256,0.08838,0.62781,-0.14893,-0.62207,0.75146,-2.0,1.0,2.0,4.0,1.0,2.0,0.0,-4.0,1.4375,-2.375,-0.1875,0.88287,-0.2843,0.19354,-0.31976
