I,-0.00928,-0.59033,0.78857,-1.0,0.0,1.0,-7.0,-4.0,7.0,1.0,-1.0,-1.3125,-0.1875,0.375,0.89233,-0.28937,0.11041,-0.32825,0.0,0.0,0.0,-2.0,4.0,3.0,0.0,0.0,2.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00879,-0.58252,0.80518,1.0,5.0,5.0,4.0,6.0,5.0,0.0,1.0,-3.3125,-7.75,-10.75,0.89319,-0.29346,0.08514,-0.32996,0.07178,-0.57373,0.79883,0.0,0.0,-5.0,-4.0,-3.0,-2.0,2.0,0.0,1.0625,2.75,-0.5625,0.89197,-0.2926,0.08185,-0.33472
I,-0.01563,-0.52246,0.83496,-2.0,-3.0,2.0,-1.0,-3.0,-3.0,-2.0,-6.0,-0.25,-0.8125,0.75,0.54132,-0.15308,0.23352,-0.79309,-0.01025,-0.51758,0.82666,-5.0,-4.0,-4.0,-2.0,-2.0,-2.0,-1.0,-3.0,-0.1875,-0.875,-0.4375,0.54132,-0.15308,0.23334,-0.79315,0.00342,-0.52197,0.83252,-1.0,-1.0,2.0,-4.0,-1.0,0.0,0.0,4.0,-0.9375,0.375,-5.4375,0.5343,-0.15698,0.23285,-0.7973,0.0,0.0,0.0,-2.0,-4.0,-4.0,-6.0,-7.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,-0.02051,-0.53418,0.84277,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-1.0,-1.3125,-0.5,-0.0625,0.68982,-0.21295,-0.18549,0.66656,0.0,0.0,0.0,1.0,1.0,5.0,11.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04199,-0.51709,0.83643,-1.0,1.0,1.0,0.0,0.0,2.0,-2.0,-4.0,-2.0,-0.75,-4.5,0.68719,-0.21423,-0.18494,0.66907,-0.03027,-0.55322,0.84717,-2.0,-3.0,-1.0,1.0,-2.0,-1.0,-2.0,-2.0,-0.6875,0.5625,-0.75,0.69067,-0.21301,-0.18585,0.66559
I,-0.021,-0.56006,0.80664,-1.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-0.1875,0.125,0.4375,0.9422,-0.28851,0.06085,-0.159,-0.01367,-0.55518,0.80811,0.0,-2.0,-4.0,-4.0,-5.0,-10.0,-4.0,-2.0,0.625,-4.125,-1.75,0.94263,-0.28888,0.05634,-0.15735,0.0,0.0,0.0,-1.0,2.0,3.0,5.0,4.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05078,-0.55273,0.81201,0.0,-2.0,-2.0,-3.0,-3.0,-1.0,0.0,-3.0,0.875,-3.875,1.5625,0.93805,-0.29626,0.03162,-0.17688
I,-0.03418,-0.59277,0.7998,0.0,0.0,-4.0,-5.0,-5.0,-5.0,-2.0,0.0,-0.0625,-0.3125,0.0625,0.19617,-0.08191,-0.29742,0.93079,-0.03711,-0.58545,0.82813,-4.0,-3.0,-2.0,-3.0,-6.0,0.0,-1.0,0.0,4.5625,1.6875,1.8125,0.19446,-0.08411,-0.29517,0.93164,-0.02881,-0.56396,0.8252,-2.0,-1.0,-1.0,-1.0,-1.0,-8.0,-5.0,0.0,-7.1875,-6.3125,-7.75,0.19025,-0.08136,-0.29675,0.93225,0.0,0.0,0.0,-3.0,-1.0,2.0,1.0,4.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,-0.03662,-0.57715,0.79785,-2.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0,2.0,-0.25,0.4375,1.625,0.94574,-0.30383,0.05286,-0.10236,-0.02441,-0.58984,0.7915,1.0,-2.0,-3.0,-6.0,-8.0,-8.0,-4.0,4.0,1.25,-7.5,-1.0,0.94623,-0.30432,0.04443,-0.10046,0.0,0.0,0.0,-1.0,0.0,-1.0,-6.0,-2.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318,-0.57666,0.7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-1.5,0.5625,0.94824,-0.29932,0.03003,-0.10162
I,-0.04639,-0.58496,0.80371,0.0,1.0,3.0,11.0,15.0,4.0,1.0,-2.0,0.625,1.125,0.5625,0.78668,-0.26898,-0.15344,0.534,-0.05225,-0.58447,0.80811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.3125,2.0625,0.78619,-0.26947,-0.1521,0.53485,-0.05225,-0.58154,0.80859,-1.0,-2.0,-1.0,0.0,-1.0,-10.0,-4.0,-1.0,0.1875,-0.5625,-1.0625,0.78442,-0.27002,-0.15088,0.53754,-0.06201,-0.58447,0.80908,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.375,2.0625,-3.0625,0.7854,-0.27045,-0.15002,0.53613
I,-0.05176,0.74219,0.66895,9.0,11.0,-2.0,-4.0,-4.0,-5.0,-6.0,-8.0,-0.75,-3.375,3.4375,-0.83112,-0.35486,-0.1875,-0.38507,-0.12793,0.81055,0.60645,3.0,6.0,1.0,-1.0,1.0,0.0,2.0,-1.0,2.125,-16.3125,-5.0625,-0.83374,-0.36224,-0.1748,-0.37842,-0.05469,0.69775,0.81689,9.0,7.0,3.0,2.0,-1.0,21.0,12.0,10.0,1.5625,63.4375,-59.6875,-0.86011,-0.32581,-0.19556,-0.34052,-0.36963,0.66553,0.59424,-7.0,1.0,-6.0,-4.0,0.0,3.0,2.0,-3.0,25.75,100.4375,-13.375,-0.83472,-0.28156,-0.35565,-0.31244
I,-0.05518,-0.60449,0.79102,0.0,-3.0,-1.0,1.0,-1.0,2.0,2.0,1.0,-0.25,-0.625,-0.1875,-0.14667,0.07806,0.31421,-0.93475,-0.05225,-0.61572,0.79639,-1.0,-4.0,-4.0,-2.0,-4.0,-2.0,0.0,-3.0,0.5625,-2.875,-1.75,-0.14709,0.07538,0.3139,-0.935,-0.04736,-0.59863,0.79932,-2.0,-5.0,-5.0,-5.0,-5.0,-7.0,-4.0,3.0,-1.3125,-0.875,-4.0,-0.15045,0.07202,0.31525,-0.93427,-0.02832,-0.60693,0.79785,-1.0,-1.0,-3.0,-7.0,-6.0,-5.0,-2.0,-3.0,0.625,-0.8125,-3.0,-0.15582,0.06842,0.31415,-0.93402
I,-0.07471,0.7749,0.65039,-8.0,-8.0,1.0,-3.0,-1.0,0.0,-7.0,0.0,-1.875,-7.1875,1.1875,-0.89948,-0.40393,-0.08978,-0.14069,-0.05176,0.8877,0.78906,1.0,-7.0,1.0,3.0,1.0,-6.0,0.0,-2.0,0.5,-1.6875,-45.6875,-0.90442,-0.40442,-0.07532,-0.11359,-0.27637,0.63525,0.67773,6.0,11.0,10.0,13.0,5.0,-3.0,-1.0,7.0,34.9375,90.8125,-81.25,-0.90735,-0.36273,-0.21259,0.00513,0.0,0.0,0.0,2.0,4.0,1.0,-7.0,-1.0,-1.0,-14.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,-0.09424,-0.56396,0.81934,-2.0,-2.0,1.0,1.0,-2.0,-3.0,-3.0,0.0,-0.1875,0.0625,0.125,0.67749,-0.24536,-0.17596,0.67072,0.0,0.0,0.0,-2.0,-2.0,-4.0,-3.0,-5.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-5.0,-4.0,-1.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08887,-0.56348,0.82178,1.0,0.0,-1.0,-3.0,-2.0,0.0,3.0,-2.0,0.25,-0.6875,-1.125,0.69135,-0.24634,-0.16864,0.6579
I,-0.09473,0.74854,0.66748,-2.0,-7.0,-6.0,0.0,-2.0,1.0,-2.0,-1.0,-1.75,-1.0,0.5,-0.89923,-0.38629,-0.12469,-0.16345,-0.104,0.77881,0.64941,-5.0,-4.0,-2.0,-3.0,0.0,-2.0,0.0,2.0,-5.25,-31.6875,-5.625,-0.90289,-0.38794,-0.10645,-0.15192,0.0,0.0,0.0,-2.0,-1.0,6.0,-5.0,-11.0,8.0,-22.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43018,0.59424,0.5874,-2.0,-1.0,10.0,8.0,1.0,-3.0,-2.0,-1.0,12.8125,112.1875,-20.6875,-0.88428,-0.34442,-0.30969,-0.05994
